analysis,model,model_name,seed,is_reference,experiment,fault,fault_type,mode,mode_name,sequence_length,decision_target,context_policy,uses_future_windows,crosses_experiment_or_split,transition_post_windows,n_pre_fault_test,n_post_fault_evaluated,post_fault_context_reset,context_fully_post_fault,score_threshold,score_top_k,auc_pr,auc_roc,sensitivity,sensitivity_ci95_low,sensitivity_ci95_high,specificity,specificity_ci95_low,specificity_ci95_high,balanced_accuracy,mcc,f1,precision,precision_defined,recall,false_positive_rate,tn,fp,fn,tp
sustained,ae_denso,Autoencoder Denso,42,True,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,340,False,True,3.461894989013672,5,0.9634624419527036,0.9131000676132521,0.8,0.7542362903198585,0.8390604014161478,1.0,0.9783995315481122,1.0,0.9,0.7584237678041531,0.8888888888888888,1.0,True,0.8,0.0,174,0,68,272
post_fault_reset,ae_denso,Autoencoder Denso,42,True,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,347,True,True,3.461894989013672,5,0.9617956563447204,0.9087747192686076,0.7838616714697406,0.7375712596662795,0.8239359255511937,1.0,0.9783995315481122,1.0,0.8919308357348703,0.7401072613996199,0.8788368336025848,1.0,True,0.7838616714697406,0.0,174,0,75,272
current_full,ae_denso,Autoencoder Denso,71,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,347,False,False,3.792628526687622,5,0.9628459320874172,0.9111265692802014,0.7838616714697406,0.7375712596662795,0.8239359255511937,1.0,0.9783995315481122,1.0,0.8919308357348703,0.7401072613996199,0.8788368336025848,1.0,True,0.7838616714697406,0.0,174,0,75,272
transition,ae_denso,Autoencoder Denso,71,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,7,False,False,3.792628526687622,5,0.06293758297786925,0.7192118226600985,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9783995315481122,1.0,0.5,0.0,0.0,,False,0.0,0.0,174,0,7,0
sustained,ae_denso,Autoencoder Denso,71,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,340,False,True,3.792628526687622,5,0.9643566726391903,0.9150777552400271,0.8,0.7542362903198585,0.8390604014161478,1.0,0.9783995315481122,1.0,0.9,0.7584237678041531,0.8888888888888888,1.0,True,0.8,0.0,174,0,68,272
post_fault_reset,ae_denso,Autoencoder Denso,71,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,347,True,True,3.792628526687622,5,0.9628459320874172,0.9111265692802014,0.7838616714697406,0.7375712596662795,0.8239359255511937,1.0,0.9783995315481122,1.0,0.8919308357348703,0.7401072613996199,0.8788368336025848,1.0,True,0.7838616714697406,0.0,174,0,75,272
current_full,ae_denso,Autoencoder Denso,101,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,347,False,False,3.144629955291748,5,0.9617227349853517,0.9089237801848356,0.7838616714697406,0.7375712596662795,0.8239359255511937,1.0,0.9783995315481122,1.0,0.8919308357348703,0.7401072613996199,0.8788368336025848,1.0,True,0.7838616714697406,0.0,174,0,75,272
transition,ae_denso,Autoencoder Denso,101,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,7,False,False,3.144629955291748,5,0.048774297147350404,0.6469622331691297,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9783995315481122,1.0,0.5,0.0,0.0,,False,0.0,0.0,174,0,7,0
sustained,ae_denso,Autoencoder Denso,101,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,340,False,True,3.144629955291748,5,0.9638355225445303,0.9143171061528059,0.8,0.7542362903198585,0.8390604014161478,1.0,0.9783995315481122,1.0,0.9,0.7584237678041531,0.8888888888888888,1.0,True,0.8,0.0,174,0,68,272
post_fault_reset,ae_denso,Autoencoder Denso,101,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,347,True,True,3.144629955291748,5,0.9617227349853517,0.9089237801848356,0.7838616714697406,0.7375712596662795,0.8239359255511937,1.0,0.9783995315481122,1.0,0.8919308357348703,0.7401072613996199,0.8788368336025848,1.0,True,0.7838616714697406,0.0,174,0,75,272
current_full,ae_lstm,AE-LSTM,13,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,347,False,False,23.392887115478516,5,0.9603003123968354,0.9043525787538508,0.7838616714697406,0.7375712596662795,0.8239359255511937,1.0,0.9783995315481122,1.0,0.8919308357348703,0.7401072613996199,0.8788368336025848,1.0,True,0.7838616714697406,0.0,174,0,75,272
transition,ae_lstm,AE-LSTM,13,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,7,False,False,23.392887115478516,5,0.12159858583079731,0.8308702791461413,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9783995315481122,1.0,0.5,0.0,0.0,,False,0.0,0.0,174,0,7,0
sustained,ae_lstm,AE-LSTM,13,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,340,False,True,23.392887115478516,5,0.960671688146231,0.9058654496281271,0.8,0.7542362903198585,0.8390604014161478,1.0,0.9783995315481122,1.0,0.9,0.7584237678041531,0.8888888888888888,1.0,True,0.8,0.0,174,0,68,272
post_fault_reset,ae_lstm,AE-LSTM,13,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,347,True,True,23.392887115478516,5,0.9600628916708119,0.9039219583291928,0.7838616714697406,0.7375712596662795,0.8239359255511937,1.0,0.9783995315481122,1.0,0.8919308357348703,0.7401072613996199,0.8788368336025848,1.0,True,0.7838616714697406,0.0,174,0,75,272
current_full,ae_lstm,AE-LSTM,29,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,347,False,False,16.942502975463867,5,0.9600243067936363,0.9051972572791415,0.7838616714697406,0.7375712596662795,0.8239359255511937,1.0,0.9783995315481122,1.0,0.8919308357348703,0.7401072613996199,0.8788368336025848,1.0,True,0.7838616714697406,0.0,174,0,75,272
transition,ae_lstm,AE-LSTM,29,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,7,False,False,16.942502975463867,5,0.052279252261246204,0.6732348111658456,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9783995315481122,1.0,0.5,0.0,0.0,,False,0.0,0.0,174,0,7,0
sustained,ae_lstm,AE-LSTM,29,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,340,False,True,16.942502975463867,5,0.9619090198563252,0.909972954699121,0.8,0.7542362903198585,0.8390604014161478,1.0,0.9783995315481122,1.0,0.9,0.7584237678041531,0.8888888888888888,1.0,True,0.8,0.0,174,0,68,272
post_fault_reset,ae_lstm,AE-LSTM,29,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,347,True,True,16.942502975463867,5,0.9602945764927504,0.9058928748882041,0.7838616714697406,0.7375712596662795,0.8239359255511937,1.0,0.9783995315481122,1.0,0.8919308357348703,0.7401072613996199,0.8788368336025848,1.0,True,0.7838616714697406,0.0,174,0,75,272
current_full,ae_lstm,AE-LSTM,42,True,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,347,False,False,17.381608963012695,5,0.9598965659361098,0.9052138196031667,0.7838616714697406,0.7375712596662795,0.8239359255511937,1.0,0.9783995315481122,1.0,0.8919308357348703,0.7401072613996199,0.8788368336025848,1.0,True,0.7838616714697406,0.0,174,0,75,272
transition,ae_lstm,AE-LSTM,42,True,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,7,False,False,17.381608963012695,5,0.04668997666316667,0.632183908045977,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9783995315481122,1.0,0.5,0.0,0.0,,False,0.0,0.0,174,0,7,0
sustained,ae_lstm,AE-LSTM,42,True,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,340,False,True,17.381608963012695,5,0.9621300961772205,0.9108350236646383,0.8,0.7542362903198585,0.8390604014161478,1.0,0.9783995315481122,1.0,0.9,0.7584237678041531,0.8888888888888888,1.0,True,0.8,0.0,174,0,68,272
post_fault_reset,ae_lstm,AE-LSTM,42,True,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,347,True,True,17.381608963012695,5,0.9592156974484891,0.9034582132564841,0.7838616714697406,0.7375712596662795,0.8239359255511937,1.0,0.9783995315481122,1.0,0.8919308357348703,0.7401072613996199,0.8788368336025848,1.0,True,0.7838616714697406,0.0,174,0,75,272
current_full,ae_lstm,AE-LSTM,71,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,347,False,False,20.02474594116211,5,0.9618546153037639,0.9095200238497466,0.7838616714697406,0.7375712596662795,0.8239359255511937,1.0,0.9783995315481122,1.0,0.8919308357348703,0.7401072613996199,0.8788368336025848,1.0,True,0.7838616714697406,0.0,174,0,75,272
transition,ae_lstm,AE-LSTM,71,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,7,False,False,20.02474594116211,5,0.05855593299320749,0.7019704433497538,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9783995315481122,1.0,0.5,0.0,0.0,,False,0.0,0.0,174,0,7,0
sustained,ae_lstm,AE-LSTM,71,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,340,False,True,20.02474594116211,5,0.9635115911661025,0.9137931034482758,0.8,0.7542362903198585,0.8390604014161478,1.0,0.9783995315481122,1.0,0.9,0.7584237678041531,0.8888888888888888,1.0,True,0.8,0.0,174,0,68,272
post_fault_reset,ae_lstm,AE-LSTM,71,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,347,True,True,20.02474594116211,5,0.9617812910652915,0.9095034615257213,0.7838616714697406,0.7375712596662795,0.8239359255511937,1.0,0.9783995315481122,1.0,0.8919308357348703,0.7401072613996199,0.8788368336025848,1.0,True,0.7838616714697406,0.0,174,0,75,272
current_full,ae_lstm,AE-LSTM,101,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,347,False,False,20.34963035583496,5,0.9628801065293643,0.9109112590678724,0.7838616714697406,0.7375712596662795,0.8239359255511937,1.0,0.9783995315481122,1.0,0.8919308357348703,0.7401072613996199,0.8788368336025848,1.0,True,0.7838616714697406,0.0,174,0,75,272
transition,ae_lstm,AE-LSTM,101,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,7,False,False,20.34963035583496,5,0.09389958564132944,0.8078817733990148,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.9783995315481122,1.0,0.5,0.0,0.0,,False,0.0,0.0,174,0,7,0
sustained,ae_lstm,AE-LSTM,101,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,340,False,True,20.34963035583496,5,0.963581399312521,0.9130324543610548,0.8,0.7542362903198585,0.8390604014161478,1.0,0.9783995315481122,1.0,0.9,0.7584237678041531,0.8888888888888888,1.0,True,0.8,0.0,174,0,68,272
post_fault_reset,ae_lstm,AE-LSTM,101,False,F1M,1,Falha completa de um IGBT,M,MPPT (potência máxima),8,W_t,continuous_causal_within_experiment,False,False,7,174,347,True,True,20.34963035583496,5,0.9627357650972798,0.9107621981516447,0.7838616714697406,0.7375712596662795,0.8239359255511937,1.0,0.9783995315481122,1.0,0.8919308357348703,0.7401072613996199,0.8788368336025848,1.0,True,0.7838616714697406,0.0,174,0,75,272
current_full,ae_denso,Autoencoder Denso,13,False,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,354,False,False,3.5103249549865723,5,0.9554933683190376,0.8972576652066273,0.7937853107344632,0.7485937219878215,0.8326692783517334,0.8539325842696629,0.7945817396944924,0.8983295513672619,0.823858947502063,0.6186386952040269,0.8502269288956127,0.9153094462540716,True,0.7937853107344632,0.14606741573033707,152,26,73,281
transition,ae_denso,Autoencoder Denso,13,False,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,7,False,False,3.5103249549865723,5,0.03969888249268709,0.5152487961476726,0.14285714285714285,0.02567962434474355,0.5131278292743189,0.8539325842696629,0.7945817396944924,0.8983295513672619,0.4983948635634029,-0.0017349643071036906,0.058823529411764705,0.037037037037037035,True,0.14285714285714285,0.14606741573033707,152,26,6,1
sustained,ae_denso,Autoencoder Denso,13,False,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,347,False,True,3.5103249549865723,5,0.9582166688703009,0.9049638959945602,0.8069164265129684,0.7621166219903532,0.8449952077117879,0.8539325842696629,0.7945817396944924,0.8983295513672619,0.8304245053913156,0.6344453404313153,0.8575803981623277,0.9150326797385621,True,0.8069164265129684,0.14606741573033707,152,26,67,280
post_fault_reset,ae_denso,Autoencoder Denso,13,False,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,354,True,True,3.5103249549865723,5,0.9554933683190376,0.8972576652066273,0.7937853107344632,0.7485937219878215,0.8326692783517334,0.8539325842696629,0.7945817396944924,0.8983295513672619,0.823858947502063,0.6186386952040269,0.8502269288956127,0.9153094462540716,True,0.7937853107344632,0.14606741573033707,152,26,73,281
current_full,ae_denso,Autoencoder Denso,29,False,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,354,False,False,3.3771872520446777,5,0.9559328638952541,0.8984796546689519,0.8022598870056498,0.7576202763965628,0.840409925875864,0.7921348314606742,0.726663108241346,0.8452636716826418,0.797197359233162,0.5733143735979118,0.8414814814814815,0.8847352024922118,True,0.8022598870056498,0.20786516853932585,141,37,70,284
transition,ae_denso,Autoencoder Denso,29,False,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,7,False,False,3.3771872520446777,5,0.04004911949490603,0.5168539325842696,0.14285714285714285,0.02567962434474355,0.5131278292743189,0.7921348314606742,0.726663108241346,0.8452636716826418,0.4674959871589085,-0.030702626685712477,0.044444444444444446,0.02631578947368421,True,0.14285714285714285,0.20786516853932585,141,37,6,1
sustained,ae_denso,Autoencoder Denso,29,False,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,347,False,True,3.3771872520446777,5,0.9586693615420384,0.9061781562672021,0.8155619596541787,0.7713767605835279,0.8528368108003636,0.7921348314606742,0.726663108241346,0.8452636716826418,0.8038483955574265,0.5896709894769555,0.848575712143928,0.884375,True,0.8155619596541787,0.20786516853932585,141,37,64,283
post_fault_reset,ae_denso,Autoencoder Denso,29,False,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,354,True,True,3.3771872520446777,5,0.9559328638952541,0.8984796546689519,0.8022598870056498,0.7576202763965628,0.840409925875864,0.7921348314606742,0.726663108241346,0.8452636716826418,0.797197359233162,0.5733143735979118,0.8414814814814815,0.8847352024922118,True,0.8022598870056498,0.20786516853932585,141,37,70,284
current_full,ae_denso,Autoencoder Denso,42,True,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,354,False,False,3.461894989013672,5,0.9555767839553888,0.8977655049831779,0.788135593220339,0.742591407718413,0.8274934579992275,0.8258426966292135,0.7634095080304433,0.8745088234232352,0.8069891449247762,0.5874992450569202,0.8403614457831325,0.9,True,0.788135593220339,0.17415730337078653,147,31,75,279
transition,ae_denso,Autoencoder Denso,42,True,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,7,False,False,3.461894989013672,5,0.04040070175876519,0.5120385232744783,0.14285714285714285,0.02567962434474355,0.5131278292743189,0.8258426966292135,0.7634095080304433,0.8745088234232352,0.4843499197431782,-0.015790100031142458,0.05128205128205128,0.03125,True,0.14285714285714285,0.17415730337078653,147,31,6,1
sustained,ae_denso,Autoencoder Denso,42,True,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,347,False,True,3.461894989013672,5,0.9583075491937393,0.9055467409254283,0.8011527377521613,0.7559605974572792,0.8397500711236949,0.8258426966292135,0.7634095080304433,0.8745088234232352,0.8134977171906874,0.6031606515632989,0.8475609756097561,0.8996763754045307,True,0.8011527377521613,0.17415730337078653,147,31,69,278
post_fault_reset,ae_denso,Autoencoder Denso,42,True,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,354,True,True,3.461894989013672,5,0.9555767839553888,0.8977655049831779,0.788135593220339,0.742591407718413,0.8274934579992275,0.8258426966292135,0.7634095080304433,0.8745088234232352,0.8069891449247762,0.5874992450569202,0.8403614457831325,0.9,True,0.788135593220339,0.17415730337078653,147,31,75,279
current_full,ae_denso,Autoencoder Denso,71,False,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,354,False,False,3.792628526687622,5,0.9561754664448152,0.8990192344315369,0.7853107344632768,0.7395947320006753,0.8249010664060079,0.8370786516853933,0.7758122544632188,0.8841032608336902,0.811194693074335,0.5944473060349764,0.8411497730711044,0.9055374592833876,True,0.7853107344632768,0.16292134831460675,149,29,76,278
transition,ae_denso,Autoencoder Denso,71,False,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,7,False,False,3.792628526687622,5,0.04700076026034547,0.5160513643659711,0.14285714285714285,0.02567962434474355,0.5131278292743189,0.8370786516853933,0.7758122544632188,0.8841032608336902,0.4899678972712681,-0.010386148099847045,0.05405405405405406,0.03333333333333333,True,0.14285714285714285,0.16292134831460675,149,29,6,1
sustained,ae_denso,Autoencoder Denso,71,False,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,347,False,True,3.792628526687622,5,0.9588910864367401,0.9067448110611016,0.7982708933717579,0.7528876349012186,0.8371224531191721,0.8370786516853933,0.7758122544632188,0.8841032608336902,0.8176747725285756,0.6099646845643125,0.8483920367534457,0.9052287581699346,True,0.7982708933717579,0.16292134831460675,149,29,70,277
post_fault_reset,ae_denso,Autoencoder Denso,71,False,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,354,True,True,3.792628526687622,5,0.9561754664448152,0.8990192344315369,0.7853107344632768,0.7395947320006753,0.8249010664060079,0.8370786516853933,0.7758122544632188,0.8841032608336902,0.811194693074335,0.5944473060349764,0.8411497730711044,0.9055374592833876,True,0.7853107344632768,0.16292134831460675,149,29,76,278
current_full,ae_denso,Autoencoder Denso,101,False,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,354,False,False,3.144629955291748,5,0.956041680257818,0.8987653145432616,0.8107344632768362,0.7666757008052032,0.8481217034000954,0.7696629213483146,0.702504108549779,0.8254283036877481,0.7901986923125754,0.5632290847343623,0.841642228739003,0.875,True,0.8107344632768362,0.2303370786516854,137,41,67,287
transition,ae_denso,Autoencoder Denso,101,False,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,7,False,False,3.144629955291748,5,0.04132311018100287,0.5224719101123595,0.14285714285714285,0.02567962434474355,0.5131278292743189,0.7696629213483146,0.702504108549779,0.8254283036877481,0.4562600321027287,-0.03984509006638657,0.04081632653061224,0.023809523809523808,True,0.14285714285714285,0.2303370786516854,137,41,6,1
sustained,ae_denso,Autoencoder Denso,101,False,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,347,False,True,3.144629955291748,5,0.9587334854140551,0.9063562477738563,0.8242074927953891,0.7806697082526072,0.860645604813035,0.7696629213483146,0.702504108549779,0.8254283036877481,0.7969352070718518,0.580042688607277,0.8486646884272997,0.8746177370030581,True,0.8242074927953891,0.2303370786516854,137,41,61,286
post_fault_reset,ae_denso,Autoencoder Denso,101,False,F2L,2,Erro de 20% no sistema de sensor/realimentação,L,IPPT (potência limitada),8,W_t,continuous_causal_within_experiment,False,False,7,178,354,True,True,3.144629955291748,5,0.956041680257818,0.8987653145432616,0.8107344632768362,0.7666757008052032,0.8481217034000954,0.7696629213483146,0.702504108549779,0.8254283036877481,0.7901986923125754,0.5632290847343623,0.841642228739003,0.875,True,0.8107344632768362,0.2303370786516854,137,41,67,287
